title,url,download_urls
2018年动画喜剧《精灵旅社3：疯狂假期》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180921/57494.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3141/阳光电影www.ygdy8.com.精灵旅社3：疯狂假期.HD.720p.韩版中英双字.mkv']
2018年冒险喜剧《汪星卧底》HD国英双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180922/57496.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8297/阳光电影www.ygdy8.com.汪星卧底.HD.720p.国英双语中字.mkv']
2018年黄渤舒淇王宝强《一出好戏》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180922/57497.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4093/阳光电影www.ygdy8.com.一出好戏.HD.1080p.国语中英双字.mp4']
2018年科幻惊悚《人类清除计划4》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180919/57486.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8282/阳光电影www.ygdy8.com.人类清除计划4.BD.720p.中英双字幕.mkv']
2018年动作奇幻《死神真人版》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180923/57501.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8298/阳光电影www.ygdy8.com.死神真人版.BD.720p.中英双字幕.mkv']
2018年动画喜剧《深海历险记》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180925/57507.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8285/阳光电影www.ygdy8.com.深海历险记.HD.720p.国语中字.mkv']
2018年剧情《儿童法案》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180923/57500.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8284/阳光电影www.ygdy8.com.儿童法案.BD.720p.中英双字幕.mkv']
2016年惊悚《一起入魔》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180925/57508.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8300/阳光电影www.ygdy8.com.一起入魔.BD.720p.中英双字幕.mkv']
2018年悬疑剧情《道高一丈》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20180920/57489.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8396/阳光电影www.ygdy8.com.道高一丈.HD.720p.国语中英双字.mkv']
2018年高分动画剧情《盗梦特攻队》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20190419/58493.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6161/阳光电影www.ygdy8.com.盗梦特攻队.BD.720p.中英双字幕.mkv']
2018年喜剧《德鲁大叔/街头祖霸王》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180920/57490.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8283/阳光电影www.ygdy8.com.德鲁大叔.BD.720p.中英双字幕.mkv']
2016年获奖惊悚剧情《迟来的愤怒》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180924/57504.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7299/阳光电影www.ygdy8.com.迟来的愤怒.BD.720p.中英双字幕.mkv']
2018年惊悚《扭曲》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180928/57528.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7304/阳光电影www.ygdy8.com.扭曲.BD.720p.中英双字幕.mkv']
2018年爱情喜剧《冷恋时代》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20180927/57522.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8303/阳光电影www.ygdy8.com.冷恋时代.HD.720p.国语中英双字.mkv']
2017年惊悚《雾中的女孩》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180926/57516.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8302/阳光电影www.ygdy8.com.雾中的女孩.BD.720p.中英双字幕.mkv']
2018年惊悚动作《摩天营救》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180930/57537.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8307/阳光电影www.ygdy8.com.摩天营救.BD.720p.中英双字幕.mkv']
2018年奇幻动作《武动乾坤精华版》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20181001/57541.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6125/阳光电影www.ygdy8.com.武动乾坤精华版.HD.720p.国语中字.mkv']
2018年奇幻喜剧《抱歉打扰》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181017/57641.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6134/阳光电影www.ygdy8.com.抱歉打扰.BD.720p.中英双字幕.mkv']
2018年奇幻喜剧《快把我哥带走》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20181001/57542.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7308/阳光电影www.ygdy8.com.快把我哥带走.HD.720p.国语中英双字.mkv']
2018年动作剧情《动物世界》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20180927/57523.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8400/阳光电影www.ygdy8.com.动物世界.HD.1080p.国语中英双字.mp4']
2018年7.9高分喜剧《八年级》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181002/57543.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6126/阳光电影www.ygdy8.com.八年级.BD.720p.中英双字幕.mkv']
2018年动画喜剧《新大头儿子和小头爸爸3》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20181003/57558.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7310/阳光电影www.ygdy8.com.新大头儿子和小头爸爸3.HD.1080p.国语中字.mp4']
2018年惊悚动作《摩天营救》BD国英双语双字,https://www.ygdy8.com/html/gndy/dyzz/20181003/57559.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8310/阳光电影www.ygdy8.com.摩天营救.BD.720p.国英双语双字.mkv']
2018年科幻动作《蚁人2：黄蜂女现身》HD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181002/57551.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3142/阳光电影www.ygdy8.com.蚁人2：黄蜂女现身.HD.720p.中英双字幕.mkv']
2018年剧情历史《中英街1号》BD粤语中字,https://www.ygdy8.com/html/gndy/dyzz/20181004/57564.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8287/阳光电影www.ygdy8.com.中英街1号.BD.720p.粤语中字.mkv']
2018年科幻惊悚《黑暗心灵》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181004/57565.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8403/阳光电影www.ygdy8.com.黑暗心灵.BD.720p.中英双字幕.mkv']
2018年动作喜剧《大师兄》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20181005/57568.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7312/阳光电影www.ygdy8.com.大师兄.HD.720p.国语中字.mkv']
2018年科幻动作《巨齿鲨》HD国英双语双字,https://www.ygdy8.com/html/gndy/dyzz/20181005/57569.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8312/阳光电影www.ygdy8.com.巨齿鲨.HD.720p.国英双语双字.mkv']
2018年动作《黄飞鸿之南北英雄》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180804/57222.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3119/阳光电影www.ygdy8.com.黄飞鸿之南北英雄.BD.720p.国粤双语中字.mkv']
2018年动画《肆式青春》BD国日双语双字,https://www.ygdy8.com/html/gndy/dyzz/20180806/57247.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8258/阳光电影www.ygdy8.com.肆式青春.BD.720p.国日双语双字.mkv']
2018年高分科幻动作《死侍2未分级加长版》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180809/57265.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3123/阳光电影www.ygdy8.com.死侍2未分级加长版.BD.720p.中英双字幕.mkv']
2018年动作喜剧《的士速递5/终极杀阵5》BD法语中字,https://www.ygdy8.com/html/gndy/dyzz/20180808/57260.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3122/阳光电影www.ygdy8.com.的士速递5.BD.720p.法语中字.mkv']
2018年剧情灾难《惊涛飓浪》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180816/57297.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7264/阳光电影www.ygdy8.com.惊涛飓浪.BD.720p.中英双字幕.mkv']
2018年喜剧《抓人游戏》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180817/57299.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8265/阳光电影www.ygdy8.com.抓人游戏.BD.720p.中英双字幕.mkv']
2018年高分剧情《不留痕迹/叶落无痕》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180930/57540.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8308/阳光电影www.ygdy8.com.不留痕迹.BD.720p.中英双字幕.mkv']
2018年冒险剧情《动物奇缘》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180822/57314.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6117/阳光电影www.ygdy8.com.动物奇缘.BD.720p.中英双字幕.mkv']
2018年喜剧爱情《终点的婚礼/婚礼冤家》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180928/57531.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8305/阳光电影www.ygdy8.com.终点的婚礼.BD.720p.中英双字幕.mkv']
2018年高分科幻动作《升级》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180817/57300.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8259/阳光电影www.ygdy8.com.升级.BD.720p.中英双字幕.mkv']
2018年惊悚《持有黑暗/暗夜之狼》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180928/57532.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8401/阳光电影www.ygdy8.com.持有黑暗.BD.720p.中英双字幕.mkv']
2018年剧情传记《挚爱枭雄》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180822/57317.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7269/阳光电影www.ygdy8.com.挚爱枭雄.BD.720p.中英双字幕.mkv']
2018年惊悚《与人为恶/新人勿近》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180826/57328.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4087/阳光电影www.ygdy8.com.与人为恶.BD.720p.中英双字幕.mkv']
2018年科幻恐怖《零号病人》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180824/57324.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8271/阳光电影www.ygdy8.com.零号病人.BD.720p.中英双字幕.mkv']
2018年动作《天下第一镖局》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180826/57330.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8263/阳光电影www.ygdy8.com.天下第一镖局.HD.720p.国语中字.mkv']
2017年恐怖《撒旦的奴隶/凶铃契约》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180827/57333.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8264/阳光电影www.ygdy8.com.撒旦的奴隶.BD.720p.中英双字幕.mkv']
2018年喜剧犯罪《瞒天过海：美人计》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180822/57316.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3126/阳光电影www.ygdy8.com.瞒天过海：美人计.BD.720p.中英双字幕.mkv']
2018年剧情爱情《真爱收信中》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180827/57334.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8378/阳光电影www.ygdy8.com.真爱收信中.BD.720p.中英双字幕.mkv']
2017年惊悚《我朋友是杀人狂》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180829/57336.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7272/阳光电影www.ygdy8.com.我朋友是杀人狂.BD.720p.中英双字幕.mkv']
2018年喜剧《我的宝贝在哪里》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180829/57338.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3129/阳光电影www.ygdy8.com.我的宝贝在哪里.BD.720p.中英双字幕.mkv']
2016年剧情动作《斗牛犬之女》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180830/57346.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8380/阳光电影www.ygdy8.com.斗牛犬之女.BD.720p.中英双字幕.mkv']
2017年剧情传记《青年马克思》BD国德双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180830/57347.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8274/阳光电影www.ygdy8.com.青年马克思.BD.720p.国德双语中字.mkv']
2017年剧情动作《炼狱信使》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180829/57337.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8272/阳光电影www.ygdy8.com.炼狱信使.BD.720p.中英双字幕.mkv']
2018年动画喜剧《神奇马戏团之动物饼干》HD国英双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180830/57348.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8265/阳光电影www.ygdy8.com.神奇马戏团之动物饼干.HD.720p.国英双语中字.mkv']
2018年悬疑剧情《金钱世界/万恶金钱》BD国英双语双字,https://www.ygdy8.com/html/gndy/dyzz/20180830/57349.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7274/阳光电影www.ygdy8.com.金钱世界.BD.720p.国英双语双字.mkv']
2018年剧情《笑傲昙天/笑对阴天》BD日语中字,https://www.ygdy8.com/html/gndy/dyzz/20181010/57600.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6129/阳光电影www.ygdy8.com.笑傲昙天.BD.720p.日语中字.mkv']
2018年科幻悬疑恐怖《等待指示》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181011/57607.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3143/阳光电影www.ygdy8.com.等待指示.BD.720p.中英双字幕.mkv']
2018年惊悚动作《阿尔忒弥斯酒店》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181010/57602.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8316/阳光电影www.ygdy8.com.阿尔忒弥斯酒店.BD.720p.中英双字幕.mkv']
2018年动画奇幻《康斯坦丁：恶魔之城》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181012/57610.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7318/阳光电影www.ygdy8.com.康斯坦丁：恶魔之城电影版.BD.720p.中英双字幕.mkv']
2018年恐怖《恶灵之家》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181010/57601.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7316/阳光电影www.ygdy8.com.恶灵之家.BD.720p.中英双字幕.mkv']
2018年尼古拉斯·凯奇惊悚《世界之间》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181012/57611.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8318/阳光电影www.ygdy8.com.世界之间.BD.720p.中英双字幕.mkv']
2017年科幻动作《莫莉》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181013/57615.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8319/阳光电影www.ygdy8.com.莫莉.BD.720p.中英双字幕.mkv']
2018年惊悚动作《卧底》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181013/57616.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8405/阳光电影www.ygdy8.com.卧底.BD.720p.中英双字幕.mkv']
2018年动画喜剧《熊出没·变形记》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180602/56944.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8206/阳光电影www.ygdy8.com.熊出没·变形记.HD.1080p.国语中字.mp4']
2018年奇幻喜剧《捉妖记2》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180602/56945.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4079/阳光电影www.ygdy8.com.捉妖记2.BD.720p.国粤双语中字.mkv']
2017年高分获奖剧情《水形物语》BD国英双语双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180426/56754.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7195/阳光电影www.ygdy8.com.水形物语.BD.720p.国英双语双字.mkv']
2018年喜剧《妈妈咪呀2：再次出发》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20181015/57623.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3144/阳光电影www.ygdy8.com.妈妈咪呀2：再次出发.BD.720p.中英双字幕.mkv']
2018年惊悚科幻《真实犯罪》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180703/57074.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8235/阳光电影www.ygdy8.com.真实犯罪.BD.720p.中英双字幕.mkv']
2017年陈凯歌执导奇幻《妖猫传》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180429/56763.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8192/阳光电影www.ygdy8.com.妖猫传.BD.720p.国语中字.mkv']
2018年悬疑喜剧《我说的都是真的》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180429/56764.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6094/阳光电影www.ygdy8.com.我说的都是真的.HD.1080p.国语中字.mp4']
2018年科幻动作《黑豹》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180502/56774.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4067/阳光电影www.ygdy8.com.黑豹.BD.720p.中英双字幕.mkv']
2018年剧情犯罪《美国动物》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180820/57307.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8374/阳光电影www.ygdy8.com.美国动物.BD.720p.中英双字幕.mkv']
2018年动作战争《红海行动》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180430/56772.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3077/阳光电影www.ygdy8.com.红海行动.HD.1080p.国语中字.mp4']
2018年纪录片《厉害了，我的国》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180503/56786.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8328/阳光电影www.ygdy8.com.厉害了，我的国.HD.720p.国语中字.mkv']
2018年悬疑惊悚《红雀/红雀特工》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180509/56841.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4072/阳光电影www.ygdy8.com.红雀.BD.720p.中英双字幕.mkv']
2018年奥斯卡最佳外语片《普通女人》HD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180505/56790.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8199/阳光电影www.ygdy8.com.普通女人.HD.720p.中英双字幕.mkv']
2017年马特·达蒙悬疑《迷镇凶案》BD国英双语双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180513/56853.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8333/阳光电影www.ygdy8.com.迷镇凶案.BD.720p.国英双语双字.mkv']
2018年科幻动作《头号玩家/玩家一号》HD韩语中字,https://www.ygdy8.com/html/gndy/dyzz/20180509/56840.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3082/阳光电影www.ygdy8.com.头号玩家.HD.720p.韩版中字.rmvb']
2017年爱情喜剧《天生不对》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180514/56858.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8204/阳光电影www.ygdy8.com.天生不对.BD.720p.国粤双语中字.mkv']
2018年科幻动作《环太平洋：雷霆再起》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180517/56868.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3085/阳光电影www.ygdy8.com.环太平洋：雷霆再起.HD.720p.中英双字幕.rmvb']
2018年悬疑喜剧《游戏之夜》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180516/56862.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8200/阳光电影www.ygdy8.com.游戏之夜.BD.720p.中英双字幕.mkv']
2018年悬疑《暴裂无声》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20180519/56876.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8202/阳光电影www.ygdy8.com.暴裂无声.HD.1080p.国语中英双字.mp4']
2018年惊悚恐怖《寂静之地》HD韩版中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180523/56888.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8203/阳光电影www.ygdy8.com.寂静之地.HD.720p.韩版中英双字幕.rmvb']
2018年布鲁斯·威利斯动作《猛龙怪客》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180525/56898.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4074/阳光电影www.ygdy8.com.猛龙怪客.BD.720p.中英双字幕.mkv']
2018年冯小刚执导剧情战争《芳华》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180526/56904.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7213/阳光电影www.ygdy8.com.芳华.BD.720p.国语中字.mkv']
2018年奇幻《西游记女儿国》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180520/56879.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3086/阳光电影www.ygdy8.com.西游记女儿国.BD.720p.国粤双语中字.mkv']
2018年动作喜剧《卧底巨星》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180528/56914.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8340/阳光电影www.ygdy8.com.卧底巨星.BD.720p.国粤双语中字.mkv']
2018年喜剧《闺蜜2：无二不作》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180508/56827.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3081/阳光电影www.ygdy8.com.闺蜜2.BD.720p.国语中字.mkv']
2018年惊悚《黑暗之中/黑暗深渊》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180528/56912.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4076/阳光电影www.ygdy8.com.黑暗之中.BD.720p.中英双字幕.mkv']
2018年徐峥王丽坤悬疑《幕后玩家》HD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180529/56915.html,"['ftp://ygdy8:ygdy8@yg45.dydytt.net:8215/阳光电影www.ygdy8.com.幕后玩家.HD.720p.国语中字.mkv', 'ftp://ygdy8:ygdy8@yg45.dydytt.net:8215/阳光电影www.ygdy8.com.幕后玩家.HD.720p.国语中字.mkv']"
2018年科幻动作《狂暴巨兽》BD国英双语双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180706/57091.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4084/阳光电影www.ygdy8.com.狂暴巨兽.BD.720p.国英双语双字.mkv']
2018年冒险动作《古墓丽影：源起之战》HD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180529/56916.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7215/阳光电影www.ygdy8.com.古墓丽影：源起之战.HD.720p.中英双字幕.mkv']
2018年毛舜筠获奖剧情《黄金花》BD国粤双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180709/57112.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:6108/阳光电影www.ygdy8.com.黄金花.BD.720p.国粤双语中字.mkv']
2017年张艾嘉获奖剧情《分贝人生》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180709/57114.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8244/阳光电影www.ygdy8.com.分贝人生.BD.720p.国语中字.mkv']
2018年科幻动作《头号玩家》BD国英双语双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180705/57089.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3110/阳光电影www.ygdy8.com.头号玩家.BD.720p.国英双语双字.mkv']
2018年高分动画喜剧《犬之岛》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180703/57075.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8241/阳光电影www.ygdy8.com.犬之岛.BD.720p.中英双字幕.mkv']
2017年动画《烟花动画版》BD国日双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180709/57113.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8358/阳光电影www.ygdy8.com.烟花动画版.BD.720p.国日双语中字.mkv']
2018年喜剧《厕所英雄》HD国印双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180713/57129.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8245/阳光电影www.ygdy8.com.厕所英雄.HD.720p.国印双语中字.mkv']
2018年基努·里维斯惊悚《西伯利亚》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180715/57140.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8243/阳光电影www.ygdy8.com.西伯利亚.BD.720p.中英双字幕.mkv']
2018年恐怖《鬼故事/鬼谈怪说》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180718/57149.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8247/阳光电影www.ygdy8.com.鬼故事.BD.720p.中英双字幕.mkv']
2018年科幻恐怖《第三波/丧尸病狂》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180715/57139.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:7243/阳光电影www.ygdy8.com.第三波.BD.720p.中英双字幕.mkv']
2018年动作战争《红海行动》BD国语中字,https://www.ygdy8.com/html/gndy/dyzz/20180718/57148.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:8244/阳光电影www.ygdy8.com.红海行动.BD.720p.国语中字.mkv']
2018年高分科幻动作《死侍2》HD韩版中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180728/57182.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8251/阳光电影www.ygdy8.com.死侍2.HD.720p.韩版中英双字幕.rmvb']
2018年惊悚《破门而入》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180725/57176.html,['ftp://ygdy8:ygdy8@yg90.dydytt.net:8363/阳光电影www.ygdy8.com.破门而入.BD.720p.中英双字幕.mkv']
2018年科幻动作《侏罗纪世界2》HD韩版中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180730/57190.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3116/阳光电影www.ygdy8.com.侏罗纪世界2.HD.720p.韩版中英双字幕.rmvb']
2018年吴镇宇张智霖惊悚《泄密者/洩密者》HD国语中英双字,https://www.ygdy8.com/html/gndy/dyzz/20180719/57150.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:3113/阳光电影www.ygdy8.com.泄密者.HD.1080p.国语中字.mp4']
2017年高分剧情音乐《神秘巨星》HD国印双语中字,https://www.ygdy8.com/html/gndy/dyzz/20180227/56372.html,['ftp://ygdy8:ygdy8@yg45.dydytt.net:4036/阳光电影www.ygdy8.com.神秘巨星.HD.1080p.国印双语中字.mkv']
2017年动画喜剧《公牛历险记》BD中英双字幕,https://www.ygdy8.com/html/gndy/dyzz/20180227/56378.html,['ftp://ygdy8:ygdy8@yg72.dydytt.net:8163/阳光电影www.ygdy8.com.公牛历险记.BD.720p.中英双字幕.mkv']
